CODE_DEP,DEP_ETUD,CSM,SEXE,REGION,REGETUD,METRODOM,ILETUD,flow,count
17,33,4,2,75,75,M,3,84.75589865540994,21
17,33,5,1,75,75,M,3,58.80593304794322,13
17,33,5,2,75,75,M,3,62.66783611393048,17
17,33,6,1,75,75,M,3,44.26447161475011,12
17,33,6,2,75,75,M,3,34.37621546685064,9
17,33,7,1,75,75,M,3,9.9527665317139,2
17,33,7,2,75,75,M,3,20.06141006559986,4
17,33,8,2,75,75,M,3,2.93901059018408,1
17,34,3,1,75,76,M,4,5.07864238410596,1
17,34,4,1,75,76,M,4,4.8811689099068,1
17,34,4,2,75,76,M,4,3.22914073811165,1
17,35,3,2,75,53,M,4,11.2248639048581,3
17,35,4,2,75,53,M,4,14.91440274202915,3
17,35,5,2,75,53,M,4,10.063163998042409,2
17,35,6,2,75,53,M,4,5,1
17,35,7,2,75,53,M,4,5.05073806439199,1
17,36,3,1,75,24,M,4,5.05529536235261,1
17,36,4,1,75,24,M,4,5.09581250199383,1
17,37,3,1,75,24,M,4,5.713694627348369,2
17,37,3,2,75,24,M,4,4.89860373907366,1
17,37,4,1,75,24,M,4,3.728287202674269,2
17,37,4,2,75,24,M,4,3.1150409178173,1
17,37,5,2,75,24,M,4,8.08761134047013,2
17,37,6,2,75,24,M,4,4.96321880912671,1
17,38,4,2,75,84,M,4,3.16866949163039,1
17,38,5,1,75,84,M,4,7.97628826696768,2
17,38,5,2,75,84,M,4,9.91812865497076,2
17,38,6,2,75,84,M,4,10.04968773782452,2
17,40,1,1,75,75,M,3,5,1
17,40,4,1,75,75,M,3,5.08599891849176,1
17,40,4,2,75,75,M,3,5.12465663257609,1
17,41,5,2,75,24,M,4,4.91812865497076,1
17,44,2,1,75,52,M,4,4.74549661213187,1
17,44,2,2,75,52,M,4,10,2
17,44,3,1,75,52,M,4,32.70838669084826,9
17,44,3,2,75,52,M,4,13.25420109996248,3
17,44,4,1,75,52,M,4,8.00900639323714,2
17,44,4,2,75,52,M,4,14.44267685528085,4
17,44,5,1,75,52,M,4,13.72685260583583,4
17,44,5,2,75,52,M,4,9.052762532538031,3
17,44,6,2,75,52,M,4,22.7591484199224,5
17,44,8,1,75,52,M,4,1.04968246791304,1
17,44,8,2,75,52,M,4,5.1281138500868,1
17,44,Z,1,75,52,M,4,8.59475832814729,2
17,45,3,1,75,24,M,4,5.02386221437651,1
17,46,Z,1,75,76,M,4,4.39942947842662,1
17,47,1,2,75,75,M,3,5,1
17,47,3,2,75,75,M,3,2.57593736344665,1
17,47,4,2,75,75,M,3,5.02565159484834,1
17,49,1,1,75,52,M,4,4.84127789173747,1
17,49,2,1,75,52,M,4,5.0430209313558,1
17,49,2,2,75,52,M,4,10.03880266075388,2
17,49,3,1,75,52,M,4,3.25951063864986,1
17,49,4,1,75,52,M,4,3.33230590269157,1
17,49,4,2,75,52,M,4,0.991880800980349,1
17,49,5,1,75,52,M,4,9.96297554721934,2
17,49,6,2,75,52,M,4,4.86421926074936,1
17,49,7,1,75,52,M,4,8.44582669333267,2
17,51,3,1,75,44,M,4,2.70887252980654,1
17,56,4,2,75,53,M,4,4.86421926074936,1
17,56,5,2,75,53,M,4,4.91857394366197,1
17,57,7,1,75,44,M,4,5.12465663257609,1
17,58,6,2,75,27,M,4,4.92481203007519,1
17,59,2,2,75,32,M,4,5.00982559567674,1
17,59,3,1,75,32,M,4,4.1287093534031,2
17,59,3,2,75,32,M,4,1.0907725319874,1
17,59,4,1,75,32,M,4,4.98337088295247,1
17,59,4,2,75,32,M,4,19.95895837438985,4
17,59,5,2,75,32,M,4,14.04912445688476,4
17,59,6,1,75,32,M,4,3.5288070232401,1
17,60,3,1,75,32,M,4,3.15178735495066,1
17,63,1,2,75,84,M,4,4.84127789173747,1
17,63,3,2,75,84,M,4,5.05529536235261,1
17,64,3,1,75,75,M,3,5,1
17,64,4,1,75,75,M,3,1.04855191670975,1
17,64,5,2,75,75,M,3,2.76124748206017,1
17,64,6,1,75,75,M,3,0.984459838391013,1
17,64,8,2,75,75,M,3,4.9127810416015,1
17,65,5,2,75,76,M,4,2.79294795080341,1
17,65,8,1,75,76,M,4,1.937243041604858,2
17,67,2,1,75,44,M,4,1.01733458483595,1
17,67,3,2,75,44,M,4,1.20532960108783,1
17,67,4,1,75,44,M,4,7.97616052316571,2
17,67,7,1,75,44,M,4,3.1647865675575,1
17,67,8,1,75,44,M,4,2.89751813905975,1
17,68,4,2,75,44,M,4,5.06995111174356,1
17,69,3,1,75,84,M,4,10.096574621365331,2
17,69,4,1,75,84,M,4,10.32770812553864,2
17,69,5,1,75,84,M,4,4.98165137252588,1
17,69,6,2,75,84,M,4,9.844766582307681,2
17,69,7,2,75,84,M,4,5.02075256332554,1
17,72,2,1,75,52,M,4,5.04480128372817,1
17,72,5,1,75,52,M,4,5,1
17,75,1,2,75,11,M,4,10.12765957446809,2
17,75,2,1,75,11,M,4,4.97941592692654,1
17,75,2,2,75,11,M,4,3.42524256714173,1
17,75,3,1,75,11,M,4,22.85940419050779,6
17,75,3,2,75,11,M,4,26.98101907657158,8
17,75,4,1,75,11,M,4,12.72161950258924,5
17,75,4,2,75,11,M,4,28.802102902365498,8
17,75,5,1,75,11,M,4,14.0083201544343,5
17,75,5,2,75,11,M,4,8.16045481831018,2
17,75,6,1,75,11,M,4,14.98928633346544,3
17,75,7,1,75,11,M,4,5.08379888268156,1
17,75,7,2,75,11,M,4,5.13181824814472,3
17,75,8,1,75,11,M,4,3.30637262600948,1
17,75,8,2,75,11,M,4,3.1647865675575,1
17,76,2,1,75,28,M,4,5,1
17,76,2,2,75,28,M,4,4.86421926074936,1
17,76,3,1,75,28,M,4,4.9527665317139,1
17,76,3,2,75,28,M,4,5.921388052516329,2
17,76,4,1,75,28,M,4,5,1
17,77,4,1,75,11,M,4,4.92947078617273,1
17,77,4,2,75,11,M,4,4.92947078617273,1
17,77,8,2,75,11,M,4,2.85295005213391,1
17,78,3,1,75,11,M,4,5.01191696999007,1
17,78,3,2,75,11,M,4,6.50456829457608,2
17,78,5,2,75,11,M,4,3.36217068764296,1
17,78,6,1,75,11,M,4,3.28862657759212,1
17,78,6,2,75,11,M,4,3.28862657759212,1
17,79,1,1,75,75,M,3,4.96212999844771,1
17,79,2,1,75,75,M,3,3.17708393535771,1
17,79,2,2,75,75,M,3,5.09487179487179,1
17,79,3,1,75,75,M,3,7.74532953185969,2
17,79,3,2,75,75,M,3,10.192870101800949,2
17,79,4,1,75,75,M,3,38.81422235132811,9
17,79,4,2,75,75,M,3,30.88262823974098,7
17,79,5,1,75,75,M,3,16.15950539123435,4
17,79,5,2,75,75,M,3,75.81310720771745,19
17,79,6,1,75,75,M,3,22.94443707933129,5
17,79,6,2,75,75,M,3,34.34569602586231,7
17,79,7,2,75,75,M,3,3.03808566986335,1
17,79,8,1,75,75,M,3,1.03926853567989,1
17,79,8,2,75,75,M,3,22.97058963500925,6
17,85,2,1,75,52,M,4,6.846287802610171,2
17,85,2,2,75,52,M,4,1.03109883689522,1
17,85,3,2,75,52,M,4,3.22257745845964,1
17,85,4,1,75,52,M,4,1.00906653373197,1
17,85,4,2,75,52,M,4,10.03276697932826,2
17,85,5,1,75,52,M,4,9.79455676673475,2
17,85,5,2,75,52,M,4,3.29294031478116,1
17,85,6,1,75,52,M,4,3.22914073811165,1
17,85,6,2,75,52,M,4,15.064551389583649,3
17,86,1,1,75,75,M,3,9.86601307189542,2
17,86,2,1,75,75,M,3,13.80557540646423,3
17,86,2,2,75,75,M,3,26.33856929882421,6
17,86,3,1,75,75,M,3,109.69698396990115,29
17,86,3,2,75,75,M,3,141.78904835765644,42
17,86,4,1,75,75,M,3,60.46017306981958,18
17,86,4,2,75,75,M,3,63.38813534819988,18
17,86,5,1,75,75,M,3,67.98610790332,17
17,86,5,2,75,75,M,3,101.292431448352,25
17,86,6,1,75,75,M,3,48.33520754051012,12
17,86,6,2,75,75,M,3,53.75976448739464,13
17,86,7,1,75,75,M,3,13.3607406627034,3
17,86,7,2,75,75,M,3,2.9082122596961,1
17,86,8,1,75,75,M,3,12.858095007850839,4
17,86,8,2,75,75,M,3,16.388957113539167,6
17,86,Z,1,75,75,M,3,31.76286654079024,6
17,86,Z,2,75,75,M,3,39.14596465097954,8
17,87,4,1,75,75,M,3,3.22914073811165,1
17,87,5,2,75,75,M,3,4.97331600362406,1
17,87,6,1,75,75,M,3,8.26761213224666,2
17,87,8,2,75,75,M,3,4.88176967306101,1
17,88,4,2,75,44,M,4,2.77493526208655,1
17,88,7,1,75,44,M,4,9.7623378198136,2
17,91,3,1,75,11,M,4,5.1281138500868,1
17,91,4,1,75,11,M,4,3.28850524712521,1
17,91,5,2,75,11,M,4,2.98021634521899,1
17,91,6,1,75,11,M,4,3.19541627035446,1
17,91,6,2,75,11,M,4,3.2155855678952,1
17,92,3,2,75,11,M,4,4.74507310654594,1
17,92,4,1,75,11,M,4,4.99622104710186,1
17,92,7,1,75,11,M,4,10.1281138500868,2
17,93,4,2,75,11,M,4,5,1
17,93,5,2,75,11,M,4,1.01733458483595,1
17,94,3,2,75,11,M,4,5,1
17,94,4,1,75,11,M,4,5.971845750601088,2
17,94,6,2,75,11,M,4,5.1750106865227,1
17,94,7,1,75,11,M,4,3.24797744313371,1
17,95,2,2,75,11,M,4,5,1
17,95,3,1,75,11,M,4,4.94263862332696,1
17,95,4,1,75,11,M,4,4.96679959993807,1
17,95,4,2,75,11,M,4,5.19553365314687,1
17,97,3,2,75,01,M,5,5.01597032984138,1
17,97,6,1,75,06,M,5,2.63774258636117,1
18,01,5,2,24,84,M,4,2.67568272033012,1
18,03,1,1,24,84,M,4,5.16556291390728,1
18,03,2,1,24,84,M,4,5.40636042402827,1
18,03,3,2,24,84,M,4,5.06710816683904,1
18,03,4,1,24,84,M,4,0.973046146658408,1
18,03,4,2,24,84,M,4,4.99157540016849,1
18,03,5,1,24,84,M,4,7.67765748042358,2
18,03,5,2,24,84,M,4,5,1
18,03,6,1,24,84,M,4,10.03998997197069,2
18,03,7,1,24,84,M,4,5.08694387635783,1
18,03,Z,2,24,84,M,4,5.00014704973009,1
18,10,4,1,24,44,M,4,5,1
18,11,4,1,24,76,M,4,2.67568272033012,1
18,12,8,2,24,76,M,4,2.73818701338335,1
18,13,3,1,24,93,M,4,1.0196496629731,1
18,13,3,2,24,93,M,4,7.54090086629047,2
18,13,6,2,24,93,M,4,5,1
18,14,Z,2,24,28,M,4,0.999997456482019,1
18,15,1,2,24,84,M,4,5.09259259259259,1
18,15,8,1,24,84,M,4,2.48544002894274,1
18,15,8,2,24,84,M,4,2.48544002894274,1
18,17,3,1,24,75,M,4,3.04328363352751,1
18,17,4,1,24,75,M,4,5.00962650818775,1
18,17,8,2,24,75,M,4,2.67568272033012,1
18,17,Z,1,24,75,M,4,10.36768438189292,2
18,18,1,1,24,24,M,2,50.30218902431879,10
18,18,1,2,24,24,M,2,26.33221125322301,6
18,18,2,1,24,24,M,2,45.71557475059832,10
18,18,2,2,24,24,M,2,49.00992098169166,11
18,18,3,1,24,24,M,2,67.62494606208868,16
18,18,3,2,24,24,M,2,73.63694367447854,16
18,18,4,1,24,24,M,2,185.7400701559357,42
18,18,4,2,24,24,M,2,189.09384333320796,42
18,18,5,1,24,24,M,2,182.27465794159508,39
18,18,5,2,24,24,M,2,256.2440477170445,56
18,18,6,1,24,24,M,2,158.83023082855917,36
18,18,6,2,24,24,M,2,239.0717146974951,56
18,18,7,1,24,24,M,2,10.14705882352941,2
18,18,7,2,24,24,M,2,18.75895269980549,5
18,18,8,1,24,24,M,2,56.70764909114625,16
18,18,8,2,24,24,M,2,91.56870069450304,20
18,18,Z,1,24,24,M,2,5.00006959409077,1
18,18,Z,2,24,24,M,2,5.00000000000006,1
18,19,3,1,24,75,M,4,5,1
18,19,5,2,24,75,M,4,2.63921838922717,1
18,21,1,1,24,27,M,4,5.12691661758654,1
18,21,2,2,24,27,M,4,2.73592735480083,1
18,21,3,1,24,27,M,4,3.0604408446302,1
18,21,3,2,24,27,M,4,5.09855951478393,1
18,21,4,1,24,27,M,4,9.108155966908381,3
18,21,4,2,24,27,M,4,3.10797950723227,1
18,21,5,1,24,27,M,4,2.61907368522561,1
18,21,8,2,24,27,M,4,2.61907368522561,1
18,23,1,1,24,75,M,4,4.61217965636404,1
18,23,2,2,24,75,M,4,5,1
18,23,5,1,24,75,M,4,4.73481560764492,1
18,23,6,1,24,75,M,4,4.21383206949401,1
18,25,4,2,24,27,M,4,2.74901612654387,1
18,27,1,2,24,28,M,4,4.94140625,1
18,27,4,1,24,28,M,4,5.26732673267327,1
18,28,4,2,24,24,M,3,5.97954305201298,2
18,28,5,1,24,24,M,3,2.7019357524869,1
18,28,6,2,24,24,M,3,7.7019357524869,2
18,29,4,2,24,53,M,4,5.0593701600413,1
18,31,3,1,24,76,M,4,4.96725077450638,1
18,31,3,2,24,76,M,4,4.88472622478386,1
18,31,7,1,24,76,M,4,2.83205490630093,1
18,33,2,1,24,75,M,4,2.90693974364965,1
18,33,2,2,24,75,M,4,6.0196496629731,2
18,33,3,1,24,75,M,4,2.6737654214472,1
18,33,4,2,24,75,M,4,4.98689384010485,1
18,33,6,2,24,75,M,4,5.95135761246194,2
18,33,8,1,24,75,M,4,4.870742926577989,3
18,34,3,1,24,76,M,4,2.36588329320807,1
18,34,5,1,24,76,M,4,4.93170794948884,1
18,34,6,2,24,76,M,4,2.64254486532538,1
18,35,3,1,24,53,M,4,7.5367938653233,2
18,35,3,2,24,53,M,4,3.68320031094167,2
18,35,5,2,24,53,M,4,3.34623854924465,1
18,35,6,2,24,53,M,4,5,1
18,36,2,1,24,24,M,3,5,1
18,36,3,1,24,24,M,3,14.737801802936348,5
18,36,3,2,24,24,M,3,9.21113500303037,3
18,36,4,1,24,24,M,3,23.145239232748608,5
18,36,4,2,24,24,M,3,9.59770219212373,4
18,36,5,1,24,24,M,3,15.426523257742375,6
18,36,6,1,24,24,M,3,27.5693574188137,6
18,36,6,2,24,24,M,3,13.97329256170639,4
18,36,8,1,24,24,M,3,1.05920695816314,1
18,37,1,1,24,24,M,3,4.95132127955494,1
18,37,2,1,24,24,M,3,5,1
18,37,2,2,24,24,M,3,15.63225457498619,4
18,37,3,1,24,24,M,3,20.398797027046257,7
18,37,3,2,24,24,M,3,40.47631760012844,14
18,37,4,1,24,24,M,3,10.97750700827555,3
18,37,4,2,24,24,M,3,38.037393564508086,14
18,37,5,1,24,24,M,3,20.60413739449964,5
18,37,5,2,24,24,M,3,28.399707341163218,10
18,37,6,2,24,24,M,3,12.658429190179321,3
18,37,Z,1,24,24,M,3,4.99998728241009,1
18,37,Z,2,24,24,M,3,16.68667468492807,10
18,38,5,1,24,84,M,4,3.10797950723227,1
18,41,2,1,24,24,M,3,2.95767333091535,1
18,41,2,2,24,24,M,3,4.92809485501914,1
18,41,3,1,24,24,M,3,7.85869023309785,2
18,41,3,2,24,24,M,3,2.8561355894698,1
18,42,4,2,24,84,M,4,2.7318695144275,1
18,45,1,1,24,24,M,3,4.71821660295805,1
18,45,1,2,24,24,M,3,5.26732673267327,1
18,45,2,1,24,24,M,3,2.8389308662058,1
18,45,2,2,24,24,M,3,14.012393389456399,5
18,45,3,1,24,24,M,3,22.386346693633698,7
18,45,3,2,24,24,M,3,10.801456870609877,5
18,45,4,1,24,24,M,3,15.51871081368689,4
18,45,4,2,24,24,M,3,26.67447653455351,7
18,45,5,1,24,24,M,3,20.67777660005061,5
18,45,5,2,24,24,M,3,56.02375763792526,12
18,45,6,1,24,24,M,3,14.93619888730342,3
18,45,6,2,24,24,M,3,4.82085680967694,3
18,45,7,1,24,24,M,3,5.3656494120567295,2
18,45,7,2,24,24,M,3,18.66978578577763,6
18,45,8,1,24,24,M,3,6.49146795728241,3
18,45,8,2,24,24,M,3,10.25597826364913,3
18,47,3,2,24,75,M,4,2.71959952677459,1
18,48,4,2,24,76,M,4,5.06004029748042,1
18,49,1,2,24,52,M,4,5.29504298860789,1
18,49,3,1,24,52,M,4,2.80941712973968,1
18,49,4,2,24,52,M,4,4.74576271186441,1
18,49,6,1,24,52,M,4,4.96677813205007,1
18,49,Z,1,24,52,M,4,15.00012161455027,3
18,50,3,1,24,28,M,4,1.05679704394403,1
18,50,4,2,24,28,M,4,3.60877512794672,2
18,54,3,1,24,44,M,4,3.38503504262797,2
18,54,5,1,24,44,M,4,2.69843637073221,1
18,54,5,2,24,44,M,4,2.95879994238255,1
18,54,7,2,24,44,M,4,2.8980547483921,1
18,54,8,2,24,44,M,4,2.74812732314042,1
18,56,8,2,24,53,M,4,2.8389308662058,1
18,57,4,2,24,44,M,4,5.00768344218216,1
18,58,2,1,24,27,M,4,5.08694387635783,1
18,58,2,2,24,27,M,4,2.98432486554988,1
18,58,3,2,24,27,M,4,10.19787738355047,2
18,58,4,1,24,27,M,4,20.773327202689362,5
18,58,4,2,24,27,M,4,16.18416842248449,4
18,58,5,1,24,27,M,4,36.65007353186425,8
18,58,5,2,24,27,M,4,25.21857014089031,5
18,58,6,1,24,27,M,4,20.33180162710038,4
18,58,6,2,24,27,M,4,38.214513215873,8
18,58,7,1,24,27,M,4,5.06925207756233,1
18,58,8,2,24,27,M,4,8.98091966007339,3
18,59,2,1,24,32,M,4,10.18386077017589,2
18,59,2,2,24,32,M,4,2.7893442644304,1
18,59,5,2,24,32,M,4,6.0689598840409005,2
18,59,6,1,24,32,M,4,2.74901612654387,1
18,60,1,2,24,32,M,4,5.03105767321821,1
18,60,3,1,24,32,M,4,3.34623854924465,1
18,60,5,1,24,32,M,4,4.77832512315271,1
18,62,4,1,24,32,M,4,4.90989729225024,1
18,63,1,1,24,84,M,4,4.91125198046373,1
18,63,1,2,24,84,M,4,4.91979348995236,1
18,63,3,1,24,84,M,4,13.89713767358024,4
18,63,3,2,24,84,M,4,19.76571148395816,6
18,63,4,1,24,84,M,4,20.36402578109505,4
18,63,4,2,24,84,M,4,20.15603760161283,4
18,63,5,1,24,84,M,4,10.78316396591243,3
18,63,5,2,24,84,M,4,14.997862840075241,3
18,63,6,1,24,84,M,4,12.38139473340801,3
18,63,6,2,24,84,M,4,25.06906451829572,5
18,64,4,1,24,75,M,4,5.50309699215722,2
18,64,8,1,24,75,M,4,3.0004665667724,1
18,69,1,1,24,84,M,4,4.96031746031746,1
18,69,2,2,24,84,M,4,3.17767886453342,1
18,69,3,1,24,84,M,4,10.7102003358196,3
18,69,3,2,24,84,M,4,9.85400789652102,2
18,69,4,2,24,84,M,4,0.877395336414371,1
18,69,6,2,24,84,M,4,2.80807902826438,1
18,69,Z,2,24,84,M,4,4.99998728241009,1
18,71,6,2,24,27,M,4,5.03472222222222,1
18,72,4,1,24,52,M,4,12.65819201337288,3
18,72,5,1,24,52,M,4,2.64227633111053,1
18,73,4,1,24,84,M,4,3.07571615256711,1
18,75,2,2,24,11,M,4,2.90693974364965,1
18,75,3,1,24,11,M,4,33.738277472864375,12
18,75,3,2,24,11,M,4,31.30587041001205,11
18,75,4,1,24,11,M,4,8.38864073222678,3
18,75,4,2,24,11,M,4,33.10626089535664,8
18,75,5,1,24,11,M,4,9.9209365670197,2
18,75,5,2,24,11,M,4,10.41996030601922,3
18,75,6,2,24,11,M,4,18.13345433188647,4
18,75,7,1,24,11,M,4,3.05623075771815,1
18,75,7,2,24,11,M,4,5.68892329024712,2
18,75,8,1,24,11,M,4,16.81616248244474,5
18,75,8,2,24,11,M,4,3.88989107623609,2
18,75,Z,1,24,11,M,4,4.99998728241009,1
18,76,6,2,24,28,M,4,5,1
18,77,3,2,24,11,M,4,2.81164132796761,1
18,77,6,1,24,11,M,4,5.02127817496832,1
18,77,6,2,24,11,M,4,5.02127817496832,1
18,78,2,2,24,11,M,4,4.97142857142857,1
18,78,6,2,24,11,M,4,2.83479822974639,1
18,79,4,2,24,75,M,4,3.22278164929926,1
18,80,3,2,24,32,M,4,5,1
18,86,3,1,24,75,M,4,5,1
18,86,5,1,24,75,M,4,5,1
18,87,4,2,24,75,M,4,2.95943368661008,1
18,87,5,1,24,75,M,4,4.84710827280218,1
18,89,2,1,24,27,M,4,2.96078458503266,1
18,89,3,2,24,27,M,4,5.06338028169014,1
18,91,3,1,24,11,M,4,2.54090086629047,1
18,91,5,1,24,11,M,4,0.973046146658408,1
18,91,6,1,24,11,M,4,2.0392993259462,2
18,91,6,2,24,11,M,4,3.46258501431537,2
18,91,7,1,24,11,M,4,2.54090086629047,1
18,92,3,2,24,11,M,4,7.64103598881625,2
18,92,4,2,24,11,M,4,14.342984077269612,4
18,93,3,1,24,11,M,4,5.04882896375219,1
18,93,3,2,24,11,M,4,4.05608030201914,2
18,94,3,1,24,11,M,4,5,1
18,95,3,2,24,11,M,4,2.67224689511779,1
18,95,4,2,24,11,M,4,2.54090086629047,1
18,95,6,1,24,11,M,4,2.52600663266813,1
19,03,4,2,75,84,M,4,3.17355391890983,1
19,06,4,2,75,93,M,4,5.02394581141539,1
19,08,Z,1,75,44,M,4,5.00001815847198,1
19,11,6,1,75,76,M,4,2.73958623320583,1
19,13,3,1,75,93,M,4,8.29826481507772,3
19,13,3,2,75,93,M,4,2.76207277989278,1
19,13,5,2,75,93,M,4,2.7945052938338,1
19,13,Z,1,75,93,M,4,4.99996201723808,1
19,14,4,2,75,28,M,4,5,1
19,15,1,1,75,84,M,4,4.53846153846154,1
19,15,4,2,75,84,M,4,4.92730210016155,1
19,15,5,2,75,84,M,4,8.34874710549954,2
19,15,6,1,75,84,M,4,7.50308412662774,2
19,15,8,1,75,84,M,4,2.77761569617405,1
19,17,Z,1,75,75,M,3,16.65943582043662,3
19,17,Z,2,75,75,M,3,13.18830561068594,2
19,18,8,2,75,24,M,4,5.034892830442,1
19,19,1,1,75,75,M,2,35.08880215796907,7
19,19,1,2,75,75,M,2,14.91666749087712,3
19,19,2,1,75,75,M,2,91.55174952706298,19
19,19,2,2,75,75,M,2,82.20743179473479,17
19,19,3,1,75,75,M,2,64.56266932666026,13
19,19,3,2,75,75,M,2,59.13712907751132,14
19,19,4,1,75,75,M,2,195.81939977201677,45
19,19,4,2,75,75,M,2,135.58845759723636,30
19,19,5,1,75,75,M,2,144.84541679775475,33
19,19,5,2,75,75,M,2,217.3599972932967,49
19,19,6,1,75,75,M,2,138.67550356217606,30
19,19,6,2,75,75,M,2,215.85037775531904,48
19,19,7,1,75,75,M,2,33.29614241172923,7
19,19,7,2,75,75,M,2,5.03725782414307,1
19,19,8,1,75,75,M,2,79.78964847587456,21
19,19,8,2,75,75,M,2,62.24677721988138,14
19,19,Z,1,75,75,M,2,19.99996201723815,4
19,21,4,2,75,27,M,4,2.83233588878702,1
19,21,5,1,75,27,M,4,5.00948743104382,1
19,23,2,1,75,75,M,3,4.56563524515093,1
19,23,4,2,75,75,M,3,5,1
19,23,5,1,75,75,M,3,5,1
19,23,5,2,75,75,M,3,4.8784090470858,1
19,23,7,1,75,75,M,3,1.19064311001048,1
19,24,2,2,75,75,M,3,2.85095945649462,1
19,24,4,2,75,75,M,3,12.702500827812049,3
19,24,5,1,75,75,M,3,9.96522473032929,2
19,24,5,2,75,75,M,3,5.62582428770267,2
19,24,6,2,75,75,M,3,5.86787171688405,2
19,24,7,2,75,75,M,3,5.00486341161981,1
19,26,6,1,75,84,M,4,2.8064874725072,1
19,29,6,1,75,53,M,4,5.03249124005817,1
19,2A,4,1,75,94,M,4,2.81116034749328,1
19,2A,4,2,75,94,M,4,2.81116034749328,1
19,30,5,2,75,76,M,4,4.8695652173913,1
19,31,1,2,75,76,M,4,9.41514253320649,2
19,31,2,2,75,76,M,4,5.02718664932222,1
19,31,3,1,75,76,M,4,4.97173233345831,1
19,31,3,2,75,76,M,4,7.62135564923422,2
19,31,4,1,75,76,M,4,8.97753165118545,3
19,31,4,2,75,76,M,4,17.464303240602398,4
19,31,5,1,75,76,M,4,2.86283226450419,1
19,31,5,2,75,76,M,4,10.514316778401259,3
19,31,6,1,75,76,M,4,12.64992968742761,3
19,31,6,2,75,76,M,4,5.03249124005817,1
19,31,7,2,75,76,M,4,5,1
19,32,5,2,75,76,M,4,4.89688140061271,1
19,33,2,2,75,75,M,3,4.88191244239631,1
19,33,3,1,75,75,M,3,9.86644056539386,2
19,33,3,2,75,75,M,3,3.8743952397154597,2
19,33,4,1,75,75,M,3,5.67162146505199,2
19,33,4,2,75,75,M,3,15.0049906964206,3
19,33,6,2,75,75,M,3,15.13180984093108,3
19,33,7,1,75,75,M,3,2.98799031955562,1
19,34,3,2,75,76,M,4,7.72530102111118,2
19,34,4,2,75,76,M,4,1.00843509630893,1
19,34,8,1,75,76,M,4,2.65616771919412,1
19,35,4,2,75,53,M,4,5.04873223206053,1
19,37,4,2,75,24,M,4,0.988490152919575,1
19,37,6,2,75,24,M,4,5.00948743104382,1
19,40,Z,1,75,75,M,3,3.33330801149205,1
19,42,3,2,75,84,M,4,2.64962331577591,1
19,42,5,1,75,84,M,4,2.76688005705635,1
19,46,2,1,75,76,M,4,2.91156827255613,1
19,46,3,1,75,76,M,4,2.89265158270616,1
19,46,5,1,75,76,M,4,2.76688005705635,1
19,46,6,1,75,76,M,4,5,1
19,46,Z,1,75,76,M,4,2.77775667624338,1
19,49,3,2,75,52,M,4,10.01897486208764,2
19,59,3,2,75,32,M,4,3.05344850594996,1
19,59,5,2,75,32,M,4,2.7564372666372,1
19,59,7,2,75,32,M,4,5,1
19,63,2,2,75,84,M,4,7.51983655492811,2
19,63,3,1,75,84,M,4,5.8760947460078405,2
19,63,3,2,75,84,M,4,10.09419001593255,3
19,63,4,1,75,84,M,4,15.20044110563739,3
19,63,4,2,75,84,M,4,36.63510841614628,8
19,63,5,1,75,84,M,4,4.90806585127365,1
19,63,5,2,75,84,M,4,13.6506716416715,3
19,63,6,2,75,84,M,4,17.28477489883292,5
19,63,7,1,75,84,M,4,5.08695652173913,1
19,63,8,2,75,84,M,4,5,1
19,64,3,1,75,75,M,3,2.7833865084595,1
19,64,4,1,75,75,M,3,2.54354324007245,1
19,64,7,1,75,75,M,3,2.70504758212571,1
19,66,4,2,75,76,M,4,5.08510638297872,1
19,67,7,1,75,44,M,4,4.93939393939394,1
19,69,3,1,75,84,M,4,2.47916486636326,1
19,69,4,1,75,84,M,4,5,1
19,69,4,2,75,84,M,4,9.99043145055551,2
19,69,5,1,75,84,M,4,4.987950330736,1
19,69,5,2,75,84,M,4,3.89378573184474,1
19,69,7,2,75,84,M,4,3.12445499456889,1
19,70,4,1,75,27,M,4,2.83233588878702,1
19,72,2,2,75,52,M,4,5.03725782414307,1
19,72,4,2,75,52,M,4,5.04347826086957,1
19,75,2,2,75,11,M,4,15.17157266869884,3
19,75,3,1,75,11,M,4,21.089752699364432,5
19,75,3,2,75,11,M,4,4.95451099317665,1
19,75,4,2,75,11,M,4,5.17142857142857,1
19,75,5,1,75,11,M,4,1.03836520339694,1
19,75,5,2,75,11,M,4,2.94870840722844,1
19,75,6,2,75,11,M,4,2.51734783423556,1
19,75,8,1,75,11,M,4,2.77761569617405,1
19,76,4,1,75,28,M,4,2.77058066246707,1
19,76,5,1,75,28,M,4,2.9914427579376,1
19,76,5,2,75,28,M,4,7.84872720763069,2
19,76,Z,1,75,28,M,4,5.00001815847198,1
19,77,2,1,75,11,M,4,4.92730210016155,1
19,77,4,2,75,11,M,4,5,1
19,77,6,1,75,11,M,4,2.8331807275508,1
19,77,6,2,75,11,M,4,2.8331807275508,1
19,78,4,1,75,11,M,4,5,1
19,79,5,1,75,75,M,3,0.992300052788177,1
19,81,1,1,75,76,M,4,5.13513513513514,1
19,81,4,1,75,76,M,4,5.60192337180371,2
19,81,4,2,75,76,M,4,5.04751565319298,1
19,81,6,2,75,76,M,4,5.01043841336117,1
19,86,3,1,75,75,M,3,2.51734783423556,1
